"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","RT @maxgribben99: I know I’m not allowed to use this word but corona virus is bloody serious https://t.co/kLjNccPDVj",FALSE,0,NA,2020-03-18 12:46:53,FALSE,NA,"1240258371326009346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HanyaEzzat",76219,TRUE,FALSE,NA,NA
"84","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:46:53,FALSE,NA,"1240258371288043520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","demateranaina",12295,TRUE,FALSE,NA,NA
"85","RT @EazeAli4: It wasn’t no corona till y’all started balancing brooms in the house, y’all let the devil in",FALSE,0,NA,2020-03-18 12:46:53,FALSE,NA,"1240258370914979841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BeatBoiMad",104017,TRUE,FALSE,NA,NA
"86","In this unprecedented time, we are working with our peer organizations to support the field of #artists, #educators… https://t.co/MLhKblXkcy",FALSE,0,NA,2020-03-18 12:46:52,TRUE,NA,"1240258370180976641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campaign4GenC",0,FALSE,FALSE,NA,NA
"87","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258369862217728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AuntieBubbles",23374,TRUE,FALSE,NA,NA
"88","@gtwydreams691 the way it wasn’t even corona pls 🗿",FALSE,0,"ts7sfkptm",2020-03-18 12:46:52,FALSE,"1240258332688109569","1240258369774145537","1121145603436707841","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ts7sfkptm",0,FALSE,FALSE,NA,NA
"89","RT @MichelleHux: my apartment sent an email about staying safe during corona and ended it with “remember! you can pay your rent online!” ht…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258369463685120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaila_webb",59278,TRUE,FALSE,NA,NA
"90","@Bipolarly_Yours It will help you surely. I've heard us smokers will get effed if we contract corona",FALSE,0,"Bipolarly_Yours",2020-03-18 12:46:52,FALSE,"1240255711839428608","1240258369300111361","277890839","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkbarSaeed110",0,FALSE,FALSE,NA,NA
"91","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258368834584577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ConorScott_",37715,TRUE,FALSE,NA,NA
"92","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258368796676097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saaralApr7",12295,TRUE,FALSE,NA,NA
"93","RT @MisterCommodity: When this ends and we've tripled the corona deaths to 15,000 globally and we've completely trashed a global economy wo…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258368163524608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertMcCain10",18,TRUE,FALSE,NA,NA
"94","RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258368142561280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwesi_milano",1236,TRUE,FALSE,NA,NA
"95","RT @smpgrzz: let us all pray that the corona virus will be stopped and all those affected will be healed, in Jesus name. 🙏❤️",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258368054251520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chaeeyoo",112,TRUE,FALSE,NA,NA
"96","RT @itsindysev: so you’re tellin me rapunzel was in quarantine all her life cause her mom was hiding her from CORONA https://t.co/Urcimv6LWN",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367982985223",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AAikyn",65695,TRUE,FALSE,NA,NA
"97","RT @contactsurya1: @ShashiTharoor Surprising, it’s the same u who tweeted a while ago with this pic that U found yesterday’s breakfast with…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367827980289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nalini51purohit",16,TRUE,FALSE,NA,NA
"98","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367756566529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christelle_xxxx",23374,TRUE,FALSE,NA,NA
"99","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367731437569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielKKelly",37715,TRUE,FALSE,NA,NA
"100","RT @Munyai_R_Gundo: #COVID19SouthAfrica 

Another way to keep citizens clean and defeat Corona Virus at the taxi rank https://t.co/4bfrkifR…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367706165248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKgaria",4931,TRUE,FALSE,NA,NA
"101","RT @AdorkableRacer: Mood when you didn't catch #corona https://t.co/VdqfymQwF8",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367521579010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ts_hanz",1,TRUE,FALSE,NA,NA
"102","They just wanted to let us know they don’t give a fuck about corona they want their money 🤣",FALSE,0,"a__aliyah",2020-03-18 12:46:52,FALSE,"1240258186684350465","1240258367433695232","487667633","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a__aliyah",0,FALSE,FALSE,NA,NA
"103","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367341367298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyGano104",37715,TRUE,FALSE,NA,NA
"104","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367333052417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaigeMariah23",57744,TRUE,FALSE,NA,NA
"105","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258367291035648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sltmoicyas",12295,TRUE,FALSE,NA,NA
"106","RT @MahbinaW: One corona positive patient came from UK to Lahore knowing she had it. Then she proceeded to ignore the govt request to come…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258366842306560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZeeshanAbbasi75",28,TRUE,FALSE,NA,NA
"107","RT @HarryHarryshud: And because schools have been open this whole time, the spread of Corona is going to hit harder in the coming days.  Me…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258366762606592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chrisdysonHT",1,TRUE,FALSE,NA,NA
"108","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258366640922626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adina21b",113961,TRUE,FALSE,NA,NA
"109","RT @zzzzaaaacccchhh: MIKE D: Well I'm Mike D but you can call me
EVERY BEASTIE BOY: Mona!
MIKE D: Stayin at home to avoid
EVERY BEASTIE BOY…",FALSE,0,NA,2020-03-18 12:46:52,FALSE,NA,"1240258366275977216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karlaa7_18",12239,TRUE,FALSE,NA,NA
"110","RT @Jordan_Sather_: Think of this: with San Fran on corona lockdown, all the big tech companies are empty so one is there to man the algori…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365944668161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LeesyFrank",2362,TRUE,FALSE,NA,NA
"111","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365768466432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dexnrs",113961,TRUE,FALSE,NA,NA
"112","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365709836288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dqnfchidori",23375,TRUE,FALSE,NA,NA
"113","RT @kwaailaanie: WHAT IF CORONA VIRUS WAS MADE SO THAT PEOPLE CAN CONTRACT IT AND DIE SO THAT THE EARTHS POPULATION CAN DECREASE IN ORDER F…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365651116032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","afrogeek94",31,TRUE,FALSE,NA,NA
"114","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365458206720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SavvyRinu",57744,TRUE,FALSE,NA,NA
"115","RT @robins_aimee: saying covid 19 instead of corona virus",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365156143105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RojasKaithy",44934,TRUE,FALSE,NA,NA
"116","RT @ncbn: Addressing the Media About the Supreme Court's Judgement on the Local body elections &amp; Preventive Measures to be taken to Avoid C…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365151801345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NCBN9999",84,TRUE,FALSE,NA,NA
"117","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365131034625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grace_Lumi",37715,TRUE,FALSE,NA,NA
"118","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258365080600576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HttpKayleeAnn",113961,TRUE,FALSE,NA,NA
"119","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258364971593729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Purple_Kisses4L",57744,TRUE,FALSE,NA,NA
"120","RT @omarIoya: we all know who the only person who can defeat corona is https://t.co/u7DraiQHHY",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258364887760899",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","madeehazeeshann",66186,TRUE,FALSE,NA,NA
"121","RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258364854034437",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dominxc",113961,TRUE,FALSE,NA,NA
"122","RT @666tint: went into speedmart WITH A MASK to buy tepung beras and this grandpa LOUDLY AND CLEARLY told his grandkids ‘adik jangan dekat…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258364652716038",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rozmhd_",3666,TRUE,FALSE,NA,NA
"123","RT @msianinsight: JUST IN: Malaysia records another 117 ##Covid_19 cases as of 12 noon today, bringing the total to 790 cases.

11 patients…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258364367568900",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simamke24996065",118,TRUE,FALSE,NA,NA
"124","RT @KeezyTwoHundo: So they raided Oprah Winfrey’s house and found out she’s running a sex ring with Weinstein and Weinstein is snitching on…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258364321476609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___yanaab",2979,TRUE,FALSE,NA,NA
"125","RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258363272957952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pitmania2",1236,TRUE,FALSE,NA,NA
"126","RT @felixIees: BYEEE FELIX WAS TRYING TO GUESS CHRONOSAURUS BUT ACCIDENTALLY SAID CORONA INSTEAD https://t.co/IuoSDsXutx",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258363046465536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheonsanhwa",28,TRUE,FALSE,NA,NA
"127","RT @ncbn: Addressing the Media About the Supreme Court's Judgement on the Local body elections &amp; Preventive Measures to be taken to Avoid C…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258362974949376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kishore910",84,TRUE,FALSE,NA,NA
"128","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258362970910720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brvnettt",12295,TRUE,FALSE,NA,NA
"129","RT @Alekimson: Government calling for national prayers when they've not cancelled the flights from coming in. #Covid_19 cases are going up.…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258362287230980",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KLUDORVICUS",2,TRUE,FALSE,NA,NA
"130","@Patriot_vs @HillesheimKathy Corona quarantines are a Trial run for Martial Law ppl. Make @TheDemocrats Pay a heavy… https://t.co/oenAmsdNtk",FALSE,0,"Patriot_vs",2020-03-18 12:46:51,TRUE,"1240250590900498436","1240258362211778561","889950599088877573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ra_conteur",0,FALSE,FALSE,NA,NA
"131","Not if Corona has anything to say about it... https://t.co/Sv25lrA4zU",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258361951760389",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrMaveriq",0,FALSE,FALSE,NA,NA
"132","RT @BJP4Karnataka: Seeking to boost the preparedness to combat #COVID19 , PM Sri @narendramodi Govt has ordered private hospitals to reserv…",FALSE,0,NA,2020-03-18 12:46:51,FALSE,NA,"1240258361892851714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sat_gollapudi",22,TRUE,FALSE,NA,NA
"133","RT @AmeliaHouchins: Trump turned down WHO test kits for corona because the Kushners own Oscar Health, the company that has now been given t…",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258361523830784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deb_ferrari",4068,TRUE,FALSE,NA,NA
"134","RT @uchjn: that post corona turn up about to hit differentlyyyyy",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258361427234816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_sarahigh",23885,TRUE,FALSE,NA,NA
"135","omg whos coming to me and yeonjun’s wedding tomorrow at corona centre?🤩🤩🤩 https://t.co/NaL9g3SSNf",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258360831705088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dynrzkk",0,FALSE,FALSE,NA,NA
"136","RT @panherring: The EU criticised President Trump for closing American borders because of the Corona virus.

A few days later, the EU did t…",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258360487919617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antiamnesty",3,TRUE,FALSE,NA,NA
"137","RT @Nehr_who: What Should Modiji do to tackle Corona virus?

- Build a Statue
- Blame Opposition
- Do Mann ki baat
- Curse Pakistan
- Ident…",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258360445820928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamIsrarQadri",388,TRUE,FALSE,NA,NA
"138","RT @CASSIDY_LARSINY: #covid_19 🗣 😷
They told you it’s a Global outbreak 
They know it’s easy to manage but see they need you to panic ... h…",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258360261345282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","young5percenter",806,TRUE,FALSE,NA,NA
"139","#Corona Song 😂 
@iamsrk #RaniMukerji #Shahrukhkhan #coronavirus @SRKCHENNAIFC https://t.co/gNduH9FFwL",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258359661457410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SRKDhuleCFC",0,FALSE,FALSE,NA,NA
"140","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258359594385409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olayannick",23375,TRUE,FALSE,NA,NA
"141","RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",FALSE,0,NA,2020-03-18 12:46:50,FALSE,NA,"1240258359372193794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cameronpxtel",37715,TRUE,FALSE,NA,NA
